date,total_cases,new_cases,total_cases_per_million,new_cases_per_million,stringency_index,new_cases_smoothed,new_deaths_smoothed,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,total_deaths,new_deaths,total_deaths_per_million,new_deaths_per_million,reproduction_rate,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,total_tests,total_tests_per_thousand,tests_units,new_tests,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case
2021-09-08,2404585,3123,55320.009,71.848,50.93,2504.714,58,57.624,1.334,57472,80,1322.204,1.84,1.27,,,,,,tests performed,,,21595,0.497,0.116,8.6
2021-09-09,2408595,4010,55412.264,92.254,50.93,2667.429,60.429,61.367,1.39,57552,80,1324.044,1.84,1.28,,,,12188070,280.399,tests performed,,,22298,0.513,0.12,8.4
2021-09-10,2412543,3948,55503.092,90.828,50.93,2791.571,65.143,64.223,1.499,57648,96,1326.253,2.209,1.29,,,,12217031,281.066,tests performed,28961,0.666,23073,0.531,0.121,8.3
2021-09-11,2416739,4196,55599.625,96.533,50.93,3017.571,71.286,69.422,1.64,57735,87,1328.254,2.002,1.3,,,,12250193,281.829,tests performed,33162,0.763,24148,0.556,0.125,8
2021-09-12,2419254,2515,55657.485,57.86,50.93,3070.857,69.286,70.648,1.594,57772,37,1329.106,0.851,1.3,,,,12269080,282.263,tests performed,18887,0.435,24539,0.565,0.125,8
2021-09-13,2420776,1522,55692.5,35.015,50.93,3125.143,68.286,71.897,1.571,57797,25,1329.681,0.575,1.33,,,,12279748,282.509,tests performed,10668,0.245,24451,0.563,0.128,7.8
2021-09-14,2424416,3640,55776.242,83.742,50.93,3279.143,74.429,75.44,1.712,57913,116,1332.35,2.669,1.39,,,,12309029,283.182,tests performed,29281,0.674,25406,0.584,0.129,7.7
2021-09-15,2429354,4938,55889.846,113.604,50.93,3538.429,79,81.405,1.817,58025,112,1334.926,2.577,1.43,,,,,,tests performed,,,26222,0.603,0.135,7.4
2021-09-16,2435404,6050,56029.033,139.187,50.93,3829.857,84.857,88.11,1.952,58146,121,1337.71,2.784,1.46,,,,12377327,284.753,tests performed,,,27037,0.622,0.142,7.1
2021-09-17,2442344,6940,56188.695,159.662,58.33,4257.286,88.143,97.943,2.028,58265,119,1340.448,2.738,1.46,,,,12412498,285.563,tests performed,35171,0.809,27924,0.642,0.152,6.6
2021-09-18,2448908,6564,56339.707,151.012,58.33,4595.571,89.714,105.726,2.064,58363,98,1342.702,2.255,1.44,,,,12448211,286.384,tests performed,35713,0.822,28288,0.651,0.162,6.2
2021-09-19,2453240,4332,56439.369,99.662,58.33,4855.143,92.857,111.698,2.136,58422,59,1344.06,1.357,1.41,,,,12471387,286.917,tests performed,23176,0.533,28901,0.665,0.168,6
2021-09-20,2455873,2633,56499.944,60.575,58.33,5013.857,97.143,115.349,2.235,58477,55,1345.325,1.265,1.39,,,,12484445,287.218,tests performed,13058,0.3,29242,0.673,0.171,5.8
2021-09-21,2461415,5542,56627.443,127.5,58.33,5285.571,102.286,121.6,2.353,58629,152,1348.822,3.497,1.39,,,,12515008,287.921,tests performed,30563,0.703,29426,0.677,0.18,5.6
2021-09-22,2468567,7152,56791.983,164.539,58.33,5601.857,104.143,128.877,2.396,58754,125,1351.698,2.876,1.39,,,,12551650,288.764,tests performed,36642,0.843,29782,0.685,0.188,5.3
2021-09-23,2476848,8281,56982.496,190.513,58.33,5920.571,107,136.209,2.462,58895,141,1354.941,3.244,1.38,,,,12593275,289.722,tests performed,41625,0.958,30850,0.71,0.192,5.2
2021-09-24,2486343,9495,57200.938,218.442,58.33,6285.571,112.571,144.606,2.59,59053,158,1358.576,3.635,1.37,,,,12633853,290.655,tests performed,40578,0.934,31622,0.727,0.199,5
2021-09-25,2495068,8725,57401.666,200.728,58.33,6594.286,119.857,151.708,2.757,59202,149,1362.004,3.428,1.35,,,,12673213,291.561,tests performed,39360,0.906,32143,0.739,0.205,4.9
2021-09-26,2500198,5130,57519.687,118.021,58.33,6708.286,122.714,154.331,2.823,59281,79,1363.822,1.817,1.33,,,,12696878,292.105,tests performed,23665,0.544,32213,0.741,0.208,4.8
2021-09-27,2503710,3512,57600.484,80.797,58.33,6833.857,129.571,157.22,2.981,59384,103,1366.191,2.37,1.33,,,,12710080,292.409,tests performed,13202,0.304,32234,0.742,0.212,4.7
2021-09-28,2510781,7071,57763.16,162.676,58.33,7052.286,130.143,162.245,2.994,59540,156,1369.78,3.589,1.35,,,,12741131,293.123,tests performed,31051,0.714,32303,0.743,0.218,4.6
2021-09-29,2520986,10205,57997.937,234.777,58.33,7488.429,144.857,172.279,3.333,59768,228,1375.026,5.245,1.38,,,,12783263,294.092,tests performed,42132,0.969,33088,0.761,0.226,4.4
2021-09-30,2533301,12315,58281.256,283.32,58.33,8064.714,155,185.537,3.566,59980,212,1379.903,4.877,1.39,,,,12829867,295.165,tests performed,46604,1.072,33799,0.778,0.239,4.2
2021-10-01,2545904,12603,58571.202,289.945,58.33,8508.714,158.714,195.752,3.651,60164,184,1384.136,4.233,1.38,,,,,,tests performed,,,34611,0.796,0.246,4.1
2021-10-02,2558300,12396,58856.385,285.183,58.33,9033.143,168.286,207.817,3.872,60380,216,1389.105,4.969,1.37,,,,12922388,297.293,tests performed,,,35596,0.819,0.254,3.9
2021-10-03,2566875,8575,59053.662,197.277,58.33,9525.286,176.143,219.139,4.052,60514,134,1392.188,3.083,1.35,,,,,,tests performed,,,35395,0.814,0.269,3.7
2021-10-04,2572327,5452,59179.091,125.429,58.33,9802.429,178.571,225.515,4.108,60634,120,1394.949,2.761,1.33,,,,12966892,298.317,tests performed,,,36687,0.844,0.267,3.7
2021-10-05,2582818,10491,59420.447,241.356,58.33,10291,204.286,236.755,4.7,60970,336,1402.679,7.73,1.33,,,,13003972,299.17,tests performed,37080,0.853,37549,0.864,0.274,3.6
2021-10-06,2596134,13316,59726.796,306.349,58.33,10735.429,220.143,246.98,5.065,61309,339,1410.478,7.799,1.33,,,,13058358,300.421,tests performed,54386,1.251,39299,0.904,0.273,3.7
2021-10-07,2611928,15794,60090.153,363.358,58.33,11232.429,236.714,258.414,5.446,61637,328,1418.024,7.546,1.34,,,,13111389,301.641,tests performed,53031,1.22,40217,0.925,0.279,3.6
2021-10-08,2628975,17047,60482.338,392.184,58.33,11867.286,247,273.019,5.682,61893,256,1423.914,5.89,1.34,,,,13164600,302.865,tests performed,53211,1.224,41210,0.948,0.288,3.5
2021-10-09,2645597,16622,60864.744,382.407,58.33,12471,253.857,286.908,5.84,62157,264,1429.987,6.074,1.33,,,,13217913,304.092,tests performed,53313,1.227,42218,0.971,0.295,3.4
2021-10-10,2657699,12102,61143.163,278.419,58.33,12974.857,259.714,298.5,5.975,62332,175,1434.013,4.026,1.31,,,,13253584,304.913,tests performed,35671,0.821,44135,1.015,0.294,3.4
2021-10-11,2667304,9605,61364.137,220.973,58.33,13568.143,273.714,312.149,6.297,62550,218,1439.029,5.015,1.28,,,,13277259,305.457,tests performed,23675,0.545,44338,1.02,0.306,3.3
2021-10-12,2680076,12772,61657.97,293.833,58.33,13894,278.714,319.646,6.412,62921,371,1447.564,8.535,1.23,,,,13323492,306.521,tests performed,46233,1.064,45646,1.05,0.304,3.3
2021-10-13,2697176,17100,62051.373,393.404,58.33,14434.571,300.714,332.083,6.918,63414,493,1458.906,11.342,1.2,,,,13379666,307.813,tests performed,56174,1.292,45901,1.056,0.314,3.2
2021-10-14,2716867,19691,62504.386,453.012,58.33,14991.286,315.714,344.89,7.263,63847,433,1468.867,9.962,1.16,,,,13442985,309.27,tests performed,63319,1.457,47371,1.09,0.316,3.2
2021-10-15,2731325,14458,62837.007,332.622,58.33,14621.429,310.714,336.381,7.148,64068,221,1473.952,5.084,1.11,,,,13482871,310.188,tests performed,39886,0.918,45467,1.046,0.322,3.1
2021-10-16,2745165,13840,63155.411,318.404,58.33,14224,315.714,327.238,7.263,64367,299,1480.831,6.879,1.12,,,,,,tests performed,,,42561,0.979,0.334,3
2021-10-17,2757328,12163,63435.233,279.823,58.33,14232.714,324.429,327.439,7.464,64603,236,1486.26,5.429,1.16,,,,,,tests performed,,,42174,0.97,0.337,3
2021-10-18,2767743,10415,63674.841,239.608,58.33,14348.429,321,330.101,7.385,64797,194,1490.723,4.463,1.21,,,,13581768,312.463,tests performed,,,43501,1.001,0.33,3
2021-10-19,2784227,16484,64054.073,379.232,58.33,14878.714,348.286,342.3,8.013,65359,562,1503.653,12.929,1.25,,,,13642447,313.859,tests performed,60679,1.396,45565,1.048,0.327,3.1
2021-10-20,2804050,19823,64510.122,456.049,58.33,15267.714,351.714,351.25,8.092,65876,517,1515.547,11.894,1.27,,,,13709705,315.406,tests performed,67258,1.547,47148,1.085,0.324,3.1
2021-10-21,2827388,23338,65047.037,536.915,58.33,15788.714,371.429,363.236,8.545,66447,571,1528.683,13.136,1.28,,,,13781546,317.059,tests performed,71841,1.653,48366,1.113,0.326,3.1
2021-10-22,2852109,24721,65615.77,568.733,58.33,17254.857,431.286,396.966,9.922,67087,640,1543.407,14.724,1.3,,,,13854545,318.738,tests performed,72999,1.679,53096,1.222,0.325,3.1
2021-10-23,2876288,24179,66172.033,556.263,58.33,18731.857,461.429,430.946,10.616,67597,510,1555.14,11.733,1.31,,,,,,tests performed,,,57827,1.33,0.324,3.1
2021-10-24,2898049,21761,66672.668,500.635,58.33,20103,486.429,462.491,11.191,68008,411,1564.596,9.455,1.3,,,,13986710,321.779,tests performed,,,62558,1.439,0.321,3.1
2021-10-25,2913666,15617,67031.954,359.286,58.33,20846.143,509.714,479.587,11.727,68365,357,1572.809,8.213,1.27,,,,14021250,322.574,tests performed,34540,0.795,62783,1.444,0.332,3
2021-10-26,2933778,20112,67494.651,462.698,58.33,21364.429,538.714,491.511,12.394,69130,765,1590.408,17.6,1.22,,,,14082277,323.978,tests performed,61027,1.404,62833,1.446,0.34,2.9
2021-10-27,2957359,23581,68037.157,542.506,58.33,21901.286,568.286,503.862,13.074,69854,724,1607.065,16.656,1.18,,,,14154508,325.639,tests performed,72231,1.662,63543,1.462,0.345,2.9
2021-10-28,2984456,27097,68660.552,623.395,58.33,22438.286,575.429,516.216,13.238,70475,621,1621.352,14.287,1.16,,,,14232081,327.424,tests performed,77573,1.785,64362,1.481,0.349,2.9
2021-10-29,3012370,27914,69302.743,642.191,58.33,22894.429,579.143,526.71,13.324,71141,666,1636.674,15.322,1.15,,,,14306108,329.127,tests performed,74027,1.703,64509,1.484,0.355,2.8
2021-10-30,3039616,27246,69929.566,626.823,58.33,23332.571,587.571,536.79,13.518,71710,569,1649.764,13.09,1.14,,,,,,tests performed,,,62190,1.431,0.375,2.7
2021-10-31,3058108,18492,70354.994,425.428,58.33,22865.571,580.714,526.047,13.36,72073,363,1658.115,8.351,1.12,,,,,,tests performed,,,59870,1.377,0.382,2.6
2021-11-01,3073125,15017,70700.476,345.482,58.33,22779.857,576.714,524.075,13.268,72402,329,1665.684,7.569,1.1,,,,14455647,332.567,tests performed,,,62057,1.428,0.367,2.7
2021-11-02,3093661,20536,71172.928,472.452,58.33,22840.429,572.286,525.468,13.166,73136,734,1682.571,16.886,1.08,,,,14512577,333.877,tests performed,56930,1.31,61471,1.414,0.372,2.7
2021-11-03,3118140,24479,71736.093,563.165,58.33,22968.714,576.286,528.419,13.258,73888,752,1699.871,17.301,1.07,,,,14586038,335.567,tests performed,73461,1.69,61647,1.418,0.373,2.7
2021-11-04,3146617,28477,72391.237,655.143,58.33,23165.857,591.714,532.955,13.613,74617,729,1716.643,16.771,1.05,,,,14658956,337.245,tests performed,72918,1.678,60982,1.403,0.38,2.6
2021-11-05,3174223,27606,73026.342,635.105,58.33,23121.857,600.714,531.943,13.82,75346,729,1733.414,16.771,1.04,,,,14730826,338.898,tests performed,71870,1.653,60674,1.396,0.381,2.6
2021-11-06,3200411,26188,73628.824,602.483,58.33,22970.714,637.857,528.465,14.675,76175,829,1752.486,19.072,1.04,,,,14801967,340.535,tests performed,71141,1.637,63716,1.466,0.361,2.8
2021-11-07,3218967,18556,74055.725,426.9,58.33,22979.857,654.857,528.676,15.066,76657,482,1763.575,11.089,1.04,,,,14847087,341.573,tests performed,45120,1.038,63041,1.45,0.365,2.7
2021-11-08,3233178,14211,74382.664,326.939,58.33,22864.714,679.143,526.027,15.624,77156,499,1775.055,11.48,1.04,,,,14876584,342.251,tests performed,29497,0.679,60134,1.383,0.38,2.6
2021-11-09,3253327,20149,74846.213,463.549,58.33,22809.429,697.286,524.755,16.042,78017,861,1794.863,19.808,1.03,,,,14930139,343.484,tests performed,53555,1.232,59652,1.372,0.382,2.6
2021-11-10,3277772,24445,75408.596,562.383,0,22804.571,711,524.643,16.357,78865,848,1814.372,19.509,1.03,,,,14999766,345.085,tests performed,69627,1.602,59104,1.36,0.386,2.6
2021-11-11,3303694,25922,76004.958,596.363,0,22439.571,704.429,516.246,16.206,79548,683,1830.085,15.713,,,,,15067107,346.635,tests performed,67341,1.549,58307,1.341,0.385,2.6
2021-11-12,3328934,25240,76585.631,580.673,0,22101.571,712,508.47,16.38,80330,782,1848.076,17.991,,,,,15128821,348.054,tests performed,61714,1.42,56856,1.308,0.389,2.6
2021-11-13,3353694,24760,77155.261,569.63,0,21897.571,697,503.777,16.035,81054,724,1864.733,16.656,,,,,,,tests performed,,,52320,1.204,0.419,2.4
2021-11-14,3369387,15693,77516.295,361.034,0,21488.571,689.286,494.367,15.858,81482,428,1874.579,9.847,,,,,,,tests performed,,,51500,1.185,0.417,2.4
2021-11-15,3381399,12012,77792.644,276.349,0,21174.429,684.571,487.14,15.749,81948,466,1885.3,10.721,,,,,15246974,350.773,tests performed,,,52913,1.217,0.4,2.5
2021-11-16,3398913,17514,78195.572,402.928,0,20798,685.143,478.48,15.762,82813,865,1905.2,19.9,,,,,15292648,351.823,tests performed,45674,1.051,51787,1.191,,
